product_id,product_name,product_category,brand,unit_price,weight_grams,stock_qty
PROD01373,Self Help Book Standard,Books,Samsung India,23260.36,208,132
PROD01374,Curtain Standard,Home & Kitchen,Havells,3409.98,1147,199
PROD01375,Kurta Plus,Clothing,Havells,11003.85,1309,291
PROD01376,Speaker Plus,Electronics,FabIndia,7461.7,2036,50
PROD01377,Shirt Elite,Clothing,Whirlpool,12027.18,4850,208
PROD01378,Cycling Helmet Max,Sports & Fitness,Amul,10981.69,4710,198
PROD01379,Smart Watch Pro,Electronics,Marico,14460.49,1113,427
PROD01380,Kurta Lite,Clothing,Boat,1115.24,4253,235
PROD01381,Baby Rattle Lite,Toys & Baby,Dabur,20733.71,4976,421
PROD01382,Speaker Pro,Electronics,Bata,874.26,3831,29
PROD01383,Jeans Pro,Clothing,Godrej,14331.37,3952,238
PROD01384,Power Bank Standard,Electronics,W for Woman,20360.73,2538,156
PROD01385,Hair Oil Plus,Beauty & Personal,Patanjali,2925.39,4667,258
PROD01386,Board Game Elite,Toys & Baby,Noise,17059.31,982,34
PROD01387,Drawing Kit Elite,Toys & Baby,W for Woman,5297.91,3065,481
PROD01388,Baby Rattle Lite,Toys & Baby,Tata,5006.62,4980,346
PROD01389,Tiffin Box Plus,Home & Kitchen,Peter England,1161.17,4104,462
PROD01390,Cookbook Standard,Books,Patanjali,9237.76,3299,71
PROD01391,Badminton Racket Standard,Sports & Fitness,Bata,22320.79,472,159
PROD01392,Remote Car Pro,Toys & Baby,Bajaj,17622.8,890,53
PROD01393,Face Cream Max,Beauty & Personal,W for Woman,14236.91,167,327
PROD01394,Self Help Book Pro,Books,Godrej,20472.83,3089,295
PROD01395,Atlas Plus,Books,Dabur,20896.82,583,383
PROD01396,Tracksuit Pro,Clothing,Marico,14858.05,860,72
PROD01397,Tablet Lite,Electronics,Bajaj,7792.1,4874,280
PROD01398,Smartphone Lite,Electronics,W for Woman,22018.76,4640,334
PROD01399,Jeans Max,Clothing,Marico,8777.9,2589,443
PROD01400,Badminton Racket Lite,Sports & Fitness,Boat,4368.11,2752,203
PROD01401,Hair Oil Elite,Beauty & Personal,FabIndia,14004.25,3189,194
PROD01402,Action Figure Standard,Toys & Baby,Tata,2155.55,1740,282
PROD01403,NCERT Guide Lite,Books,FabIndia,5313.78,2576,475
PROD01404,Water Bottle Standard,Home & Kitchen,Bata,21195.21,811,469
PROD01405,Yoga Mat Elite,Sports & Fitness,Noise,10461.57,2224,150
PROD01406,Mixer Grinder Standard,Home & Kitchen,Godrej,12238.88,43282,395
PROD01407,Charger Lite,Electronics,Unbranded,13490.68,3779,193
PROD01408,Smart TV Elite,Electronics,Noise,12348.43,3108,411
PROD01409,Lipstick Standard,Beauty & Personal,Amul,5486.03,2589,15
PROD01410,Lego Set Elite,Toys & Baby,Havells,22905.07,2681,196
PROD01411,Yoga Mat Lite,Sports & Fitness,W for Woman,16994.22,1829,239
PROD01412,Smart TV Standard,Electronics,Bata,16292.93,1529,475
PROD01413,T-Shirt Elite,Clothing,Noise,20923.96,3076,291
PROD01414,Basmati Rice Plus,Grocery & Food,Bata,16930.41,914,66
PROD01415,Hair Oil Max,Beauty & Personal,Whirlpool,3070.4,2566,459
PROD01416,Face Wash Lite,Beauty & Personal,Peter England,8519.43,2882,394
PROD01417,Hair Oil Pro,Beauty & Personal,Whirlpool,9370.44,167,255
PROD01418,Board Game Max,Toys & Baby,Boat,16819.09,2785,348
PROD01419,Curtain Elite,Home & Kitchen,Reliance,17642.78,941,396
PROD01420,Curtain Lite,Home & Kitchen,Peter England,13932.5,1084,136
PROD01421,Charger Lite,Electronics,Boat,10025.26,2027,446
PROD01422,Dry Fruits Pro,Grocery & Food,Reliance,21911.61,2589,414
PROD01423,Laptop Pro,Electronics,Havells,13894.3,225,150
PROD01424,Cushion Cover Pro,Home & Kitchen,Samsung India,20603.88,3400,240
PROD01425,Cycling Helmet Plus,Sports & Fitness,OnePlus,23179.37,1966,321
PROD01426,Organic Ghee Plus,Grocery & Food,Unbranded,10599.26,2589,0
PROD01427,Curtain Lite,Home & Kitchen,Bata,7303.65,4471,18
PROD01428,Badminton Racket Standard,Sports & Fitness,OnePlus,9330.89,2297,104
PROD01429,Organic Ghee Elite,Grocery & Food,Boat,2113.51,648,220
PROD01430,Comic Standard,Books,Peter England,8791.36,2105,167
PROD01431,Comic Elite,Books,Whirlpool,12682.52,3381,175
PROD01432,Children Book Standard,Books,W for Woman,5185.5,4151,260
PROD01433,Serum Lite,Beauty & Personal,Dabur,4490.94,618,197
PROD01434,Laptop Elite,Electronics,W for Woman,7958.05,3566,442
PROD01435,Shampoo Max,Beauty & Personal,OnePlus,2560.97,3691,406
PROD01436,Speaker Elite,Electronics,Patanjali,12352.29,3051,488
PROD01437,Body Lotion Lite,Beauty & Personal,Marico,15904.16,2411,238
PROD01438,Sunscreen Plus,Beauty & Personal,Dabur,14728.69,462,452
PROD01439,Badminton Racket Max,Sports & Fitness,Peter England,7040.59,2589,109
PROD01440,Bedsheet Max,Home & Kitchen,Boat,21522.81,2834,43
PROD01441,Face Cream Plus,Beauty & Personal,Tata,2786.25,1402,454
PROD01442,Webcam Elite,Electronics,Marico,87.98,3711,26
PROD01443,Dumbbell Max,Sports & Fitness,Amul,3404.11,3342,142
PROD01444,Tracksuit Max,Clothing,Noise,18111.37,171,417
PROD01445,Gym Gloves Pro,Sports & Fitness,Dabur,19725.63,3255,52
PROD01446,Smart Watch Lite,Electronics,Godrej,19170.79,4468,346
PROD01447,Earbuds Standard,Electronics,Samsung India,8141.13,4140,389
PROD01448,Cushion Cover Lite,Home & Kitchen,Samsung India,21876.92,3688,26
PROD01449,Children Book Lite,Books,Whirlpool,22241.96,907,403
PROD01450,Mixer Grinder Max,Home & Kitchen,Peter England,217152.13,3644,84
PROD01451,Cricket Bat Standard,Sports & Fitness,Noise,18438.04,2884,497
PROD01452,Tablet Max,Electronics,Reliance,21033.71,1198,150
PROD01453,Dupatta Lite,Clothing,Samsung India,16473.9,1443,1
PROD01454,Smart Watch Elite,Electronics,Whirlpool,24104.25,2918,0
PROD01455,Atlas Max,Books,OnePlus,15768.94,3141,456
PROD01456,Gym Gloves Max,Sports & Fitness,Reliance,4169.28,1515,244
PROD01457,Self Help Book Plus,Books,Havells,4605.38,1955,151
PROD01458,Bedsheet Plus,Home & Kitchen,Havells,10793.44,3772,457
PROD01459,Bedsheet Pro,Home & Kitchen,Wildcraft,17999.57,3986,36
PROD01460,Saree Lite,Clothing,Bajaj,3551.77,939,24
PROD01461,Cycling Helmet Standard,Sports & Fitness,Bata,4908.1,46884,131
PROD01462,Tablet Lite,Electronics,Noise,1974.47,2589,131
PROD01463,Cricket Bat Plus,Sports & Fitness,Tata,4228.41,4891,52
PROD01464,Novel Max,Books,Noise,5541.02,1229,430
PROD01465,Skipping Rope Elite,Sports & Fitness,Dabur,13984.65,2589,0
PROD01466,Stuffed Animal Elite,Toys & Baby,Reliance,9740.56,2418,305
PROD01467,Board Game Elite,Toys & Baby,Whirlpool,2389.65,2155,144
PROD01468,Shampoo Plus,Beauty & Personal,Havells,4001.53,2436,257
PROD01469,Cushion Cover Max,Home & Kitchen,Havells,13020.62,939,210
PROD01470,Water Bottle Max,Home & Kitchen,Unbranded,3339.73,4247,52
PROD01471,Jacket Plus,Clothing,Samsung India,18234.9,1511,124
PROD01472,Speaker Max,Electronics,Whirlpool,2426.62,1161,399
PROD01473,Self Help Book Elite,Books,Unbranded,4793.98,1352,105
PROD01474,Green Tea Pro,Grocery & Food,Bata,21905.5,2317,418
PROD01475,Shampoo Plus,Beauty & Personal,FabIndia,13361.65,660,278
PROD01476,Atlas Lite,Books,FabIndia,24728.78,501,87
PROD01477,Jeans Lite,Clothing,Peter England,3853.8,948,463
PROD01478,Speaker Lite,Electronics,Peter England,1981.38,18151,320
PROD01479,T-Shirt Elite,Clothing,Unbranded,1941.99,998,213
PROD01480,NCERT Guide Pro,Books,FabIndia,23385.78,4330,16
PROD01481,Sports Shoes Lite,Sports & Fitness,FabIndia,16097.17,2216,427
PROD01482,Cushion Cover Elite,Home & Kitchen,Noise,8458.75,4930,12
PROD01483,Charger Elite,Electronics,Tata,9631.94,170,210
PROD01484,Jeans Max,Clothing,Unbranded,17518.13,4355,203
PROD01485,Kurta Standard,Clothing,Marico,15434.74,990,274
PROD01486,Atlas Max,Books,FabIndia,8926.88,2589,236
PROD01487,Webcam Lite,Electronics,Godrej,17264.84,2723,498
PROD01488,Tracksuit Elite,Clothing,Noise,8596.7,4535,411
PROD01489,Tiffin Box Pro,Home & Kitchen,Noise,11335.98,3137,321
PROD01490,Comic Pro,Books,Noise,21276.41,2598,89
PROD01491,Saree Max,Clothing,Amul,2999.54,2687,45
PROD01492,Power Bank Plus,Electronics,Wildcraft,10838.46,2652,233
PROD01493,Smart TV Max,Electronics,FabIndia,2342.11,2589,435
PROD01494,Tablet Max,Electronics,Marico,1015.54,3230,495
PROD01495,Puzzle Pro,Toys & Baby,Unbranded,24152.57,2035,69
PROD01496,Tiffin Box Elite,Home & Kitchen,Havells,14084.15,1955,412
PROD01497,Self Help Book Max,Books,Bata,24427.73,882,294
PROD01498,Novel Lite,Books,Unbranded,21477.85,1984,372
PROD01499,Tracksuit Elite,Clothing,Patanjali,24631.84,3567,321
PROD01500,Puzzle Pro,Toys & Baby,Samsung India,23367.78,4990,0
PROD01501,Honey Max,Grocery & Food,Bata,21986.38,3328,76
PROD01502,T-Shirt Standard,Clothing,Patanjali,18118.86,1158,151
PROD01503,Shampoo Lite,Beauty & Personal,Tata,18378.85,3254,243
PROD01504,Lipstick Standard,Beauty & Personal,W for Woman,23569.31,4428,244
PROD01505,Baby Rattle Lite,Toys & Baby,Marico,24425.39,4330,211
PROD01506,Bedsheet Plus,Home & Kitchen,Samsung India,23602.46,4483,189
PROD01507,Yoga Mat Max,Sports & Fitness,Reliance,12104.54,876,121
PROD01508,Jacket Pro,Clothing,Tata,21928.89,2082,181
PROD01509,Basmati Rice Plus,Grocery & Food,Noise,12779.01,1485,35
PROD01510,Shampoo Elite,Beauty & Personal,Bata,14127.08,310,418
PROD01511,Charger Elite,Electronics,Amul,20608.89,2721,35
PROD01512,Board Game Pro,Toys & Baby,Reliance,20759.79,3585,218
PROD01513,Dal Pro,Grocery & Food,Reliance,20603.47,1451,44
PROD01514,Lehenga Lite,Clothing,Godrej,20717.6,2589,214
PROD01515,Competitive Exam Book Standard,Books,Patanjali,10701.46,4000,238
PROD01516,Dry Fruits Plus,Grocery & Food,FabIndia,13284.53,4850,457
PROD01517,Cushion Cover Max,Home & Kitchen,Tata,6354.87,4258,432
PROD01518,Dumbbell Pro,Sports & Fitness,Dabur,11611.8,4352,142
PROD01519,Bedsheet Pro,Home & Kitchen,Amul,24018.86,2589,370
PROD01520,Charger Pro,Electronics,Unbranded,20422.47,4017,498
PROD01521,Cookbook Standard,Books,Unbranded,9097.79,674,142
PROD01522,Action Figure Pro,Toys & Baby,Bajaj,15840.33,4213,72
PROD01523,Smart Watch Elite,Electronics,FabIndia,6371.54,4188,332
PROD01524,Non-stick Pan Pro,Home & Kitchen,Godrej,5217.11,3988,318
PROD01525,Puzzle Max,Toys & Baby,Marico,10467.58,1608,325
PROD01526,Bedsheet Pro,Home & Kitchen,Dabur,4335.48,4784,73
PROD01527,Pickle Pro,Grocery & Food,Amul,13889.8,1148,320
PROD01528,Non-stick Pan Plus,Home & Kitchen,Unbranded,10647.66,4876,367
PROD01529,Body Lotion Elite,Beauty & Personal,Tata,3497.07,302,10
PROD01530,Tracksuit Standard,Clothing,Marico,17525.8,2589,273
PROD01531,Kurta Plus,Clothing,Wildcraft,18038.03,3446,470
PROD01532,Kajal Elite,Beauty & Personal,Whirlpool,22265.45,3654,33
PROD01533,Earbuds Lite,Electronics,OnePlus,17816.45,4547,381
PROD01534,Earbuds Lite,Electronics,Tata,5468.26,677,248
PROD01535,Shirt Elite,Clothing,Whirlpool,16590.9,4282,221
PROD01536,Dupatta Max,Clothing,Dabur,24407.77,4846,257
PROD01537,Smart Watch Pro,Electronics,Havells,21316.6,1566,494
PROD01538,Dry Fruits Pro,Grocery & Food,Havells,10874.26,3541,387
PROD01539,Jeans Max,Clothing,Havells,17415.89,4201,465
PROD01540,Serum Plus,Beauty & Personal,Tata,453.59,635,247
PROD01541,Mixer Grinder Max,Home & Kitchen,Dabur,5512.54,3041,314
PROD01542,Protein Bar Plus,Grocery & Food,Bata,10005.67,2589,176
PROD01543,Smart TV Elite,Electronics,Whirlpool,10297.31,3189,334
PROD01544,Pressure Cooker Pro,Home & Kitchen,Patanjali,21965.53,4588,366
PROD01545,Tiffin Box Standard,Home & Kitchen,Peter England,24726.51,2589,291
PROD01546,Shampoo Standard,Beauty & Personal,Peter England,11396.46,1281,167
PROD01547,Children Book Plus,Books,Dabur,9785.16,4512,273
PROD01548,Body Lotion Lite,Beauty & Personal,Dabur,3326.96,354,195
PROD01549,Stuffed Animal Plus,Toys & Baby,Bata,5889.27,4632,48
PROD01550,Tracksuit Lite,Clothing,FabIndia,3537.75,3303,482
PROD01551,Shampoo Pro,Beauty & Personal,Reliance,8693.21,4895,267
PROD01552,Self Help Book Standard,Books,Godrej,18694.97,2590,472
PROD01553,Laptop Elite,Electronics,Bajaj,595.68,2589,0
PROD01554,Jeans Elite,Clothing,Havells,21792.42,2839,250
PROD01555,Shampoo Standard,Beauty & Personal,OnePlus,18079.16,2589,229
PROD01556,Curtain Elite,Home & Kitchen,Dabur,9245.82,3575,84
PROD01557,Speaker Standard,Electronics,Tata,13156.97,3341,11
PROD01558,Sports Shoes Pro,Sports & Fitness,Marico,2767.48,2427,176
PROD01559,Lego Set Max,Toys & Baby,Samsung India,19484.45,2577,243
PROD01560,Tablet Elite,Electronics,FabIndia,19550.63,1467,483
PROD01561,Atlas Standard,Books,Reliance,9483.82,3841,158
PROD01562,Jeans Pro,Clothing,Bajaj,6552.8,428,292
PROD01563,Saree Pro,Clothing,Reliance,14635.87,1231,187
PROD01564,Cushion Cover Lite,Home & Kitchen,Reliance,8101.31,1490,143
PROD01565,Charger Plus,Electronics,Peter England,17617.0,566,330
PROD01566,Pressure Cooker Plus,Home & Kitchen,Unbranded,17829.01,2500,98
PROD01567,Jeans Pro,Clothing,Unbranded,24461.03,2410,398
PROD01568,Yoga Mat Max,Sports & Fitness,Boat,8849.58,2589,403
PROD01569,Puzzle Lite,Toys & Baby,Wildcraft,1442.71,4073,339
PROD01570,Power Bank Lite,Electronics,Patanjali,22127.74,2589,154
PROD01571,Cookbook Standard,Books,Marico,286.8,3861,399
PROD01572,Jeans Max,Clothing,Whirlpool,11214.23,339,462
PROD01573,Pickle Elite,Grocery & Food,Havells,6466.98,4540,354
PROD01574,Body Lotion Plus,Beauty & Personal,Noise,10287.07,4312,231
PROD01575,Charger Max,Electronics,Boat,4402.68,4736,230
PROD01576,Tiffin Box Standard,Home & Kitchen,Boat,16876.85,2934,59
PROD01577,Smart TV Pro,Electronics,Dabur,14060.91,4472,222
PROD01578,Body Lotion Pro,Beauty & Personal,Samsung India,10132.22,2556,142
PROD01579,Atlas Max,Books,Bajaj,16627.86,1926,101
PROD01580,Skipping Rope Elite,Sports & Fitness,Boat,2130.9,190,373
PROD01581,Comic Lite,Books,Dabur,21457.37,2589,22
PROD01582,Jacket Pro,Clothing,Amul,11383.7,1351,289
PROD01583,Power Bank Pro,Electronics,Marico,15412.76,3392,42
PROD01584,Remote Car Max,Toys & Baby,Tata,6952.04,1748,265
PROD01585,Earbuds Plus,Electronics,Bata,24302.21,4894,361
PROD01586,Face Wash Pro,Beauty & Personal,Dabur,11309.54,4688,380
PROD01587,T-Shirt Pro,Clothing,Tata,4688.22,2254,234
PROD01588,Baby Rattle Pro,Toys & Baby,FabIndia,4016.14,2391,130
PROD01589,Skipping Rope Elite,Sports & Fitness,Boat,6977.2,2944,15
PROD01590,Tiffin Box Pro,Home & Kitchen,Havells,19327.21,115,335
PROD01591,Yoga Mat Standard,Sports & Fitness,Bajaj,7732.84,2589,231
PROD01592,Dupatta Lite,Clothing,Bajaj,2103.59,160,110
PROD01593,Mixer Grinder Plus,Home & Kitchen,Boat,11202.26,2814,370
PROD01594,Remote Car Elite,Toys & Baby,Dabur,5395.93,4544,322
PROD01595,Tablet Plus,Electronics,Wildcraft,23026.05,3009,420
PROD01596,Shirt Elite,Clothing,Marico,9354.79,3848,332
PROD01597,Body Lotion Lite,Beauty & Personal,Tata,7912.56,2977,311
PROD01598,Body Lotion Max,Beauty & Personal,W for Woman,11234.92,4760,200
PROD01599,Tablet Pro,Electronics,Samsung India,765.45,3437,45
PROD01600,Spice Set Elite,Grocery & Food,Reliance,13296.6,2142,157
PROD01601,Badminton Racket Max,Sports & Fitness,Samsung India,24669.16,2869,415
PROD01602,Curtain Standard,Home & Kitchen,OnePlus,8610.45,1212,452
PROD01603,Curtain Plus,Home & Kitchen,Whirlpool,23380.87,1714,117
PROD01604,Atlas Max,Books,Wildcraft,3088.6,1911,146
PROD01605,Smart Watch Pro,Electronics,Tata,14768.94,2881,441
PROD01606,Hair Oil Max,Beauty & Personal,Godrej,4276.79,4511,63
PROD01607,Charger Elite,Electronics,Havells,21984.8,616,458
PROD01608,Yoga Mat Lite,Sports & Fitness,OnePlus,18135.05,1254,18
PROD01609,Face Wash Max,Beauty & Personal,Godrej,21881.78,2161,257
PROD01610,Action Figure Standard,Toys & Baby,Bajaj,17324.5,73,111
PROD01611,Tablet Elite,Electronics,Wildcraft,16826.8,3977,65
PROD01612,Kajal Max,Beauty & Personal,Boat,13237.03,4453,133
PROD01613,Spice Set Pro,Grocery & Food,Tata,13661.38,755,59
PROD01614,Smartphone Standard,Electronics,Unbranded,19584.31,2082,60
PROD01615,Tablet Pro,Electronics,Boat,14339.38,941,80
PROD01616,Dupatta Standard,Clothing,Boat,10848.42,4829,269
PROD01617,Kurta Plus,Clothing,Noise,17703.29,430,492
PROD01618,Dupatta Lite,Clothing,Marico,24100.21,4354,222
PROD01619,Pickle Standard,Grocery & Food,Peter England,22743.58,4889,447
PROD01620,Cycling Helmet Max,Sports & Fitness,Havells,8167.57,4580,12
PROD01621,Speaker Plus,Electronics,Unbranded,9702.18,4022,263
PROD01622,Atlas Elite,Books,Bajaj,23938.25,1728,216
PROD01623,Stuffed Animal Lite,Toys & Baby,W for Woman,5858.66,540,305
PROD01624,Novel Elite,Books,Whirlpool,3237.15,2589,265
PROD01625,Dupatta Lite,Clothing,Dabur,11936.31,3951,447
PROD01626,Dry Fruits Standard,Grocery & Food,Marico,11175.4,1158,207
PROD01627,Tracksuit Max,Clothing,Peter England,13717.38,3848,94
PROD01628,Tiffin Box Standard,Home & Kitchen,Boat,846.45,4547,421
PROD01629,Curtain Pro,Home & Kitchen,Samsung India,5197.49,3846,117
PROD01630,Water Bottle Plus,Home & Kitchen,Bata,20074.95,2661,166
PROD01631,Lipstick Lite,Beauty & Personal,Unbranded,9040.65,3467,454
PROD01632,Kurta Standard,Clothing,Havells,22917.03,491,30
PROD01633,Pressure Cooker Plus,Home & Kitchen,Amul,14241.42,2771,114
PROD01634,Jacket Pro,Clothing,Havells,579.67,2680,48
PROD01635,Self Help Book Max,Books,Godrej,24454.21,1407,0
PROD01636,Atta Plus,Grocery & Food,Tata,7959.18,4463,413
PROD01637,Saree Elite,Clothing,Noise,9253.97,1345,198
PROD01638,Body Lotion Elite,Beauty & Personal,W for Woman,22769.56,2130,114
PROD01639,Salwar Suit Pro,Clothing,Marico,21955.38,247,27
PROD01640,Smartphone Standard,Electronics,Tata,17140.31,2589,390
PROD01641,Power Bank Plus,Electronics,Tata,304.17,1292,217
PROD01642,Green Tea Plus,Grocery & Food,Amul,138.48,1988,91
PROD01643,Novel Pro,Books,FabIndia,4496.27,905,140
PROD01644,NCERT Guide Elite,Books,FabIndia,19074.07,3622,326
PROD01645,Smartphone Lite,Electronics,FabIndia,20881.12,3083,356
PROD01646,Children Book Plus,Books,OnePlus,5657.66,2936,280
PROD01647,Skipping Rope Max,Sports & Fitness,FabIndia,2012.52,3704,192
PROD01648,Cushion Cover Elite,Home & Kitchen,Reliance,10698.55,4296,351
PROD01649,Laptop Max,Electronics,Dabur,23225.13,2583,385
PROD01650,Jacket Plus,Clothing,Patanjali,13134.99,185,216
PROD01651,Compact Max,Beauty & Personal,Dabur,18336.07,4506,79
PROD01652,Cushion Cover Plus,Home & Kitchen,FabIndia,17726.73,2266,321
PROD01653,Curtain Pro,Home & Kitchen,Havells,21360.29,3740,283
PROD01654,Laptop Plus,Electronics,Boat,24605.08,1714,136
PROD01655,NCERT Guide Max,Books,Bata,24507.44,365,167
PROD01656,Mixer Grinder Elite,Home & Kitchen,Whirlpool,13522.97,3722,156
PROD01657,Drawing Kit Max,Toys & Baby,Bajaj,8369.5,3228,97
PROD01658,Tiffin Box Lite,Home & Kitchen,Samsung India,19713.7,4961,315
PROD01659,Gym Gloves Elite,Sports & Fitness,Patanjali,17578.08,1984,255
PROD01660,Organic Ghee Max,Grocery & Food,Unbranded,19602.23,4785,154
PROD01661,NCERT Guide Elite,Books,Dabur,7533.65,980,321
PROD01662,Speaker Plus,Electronics,Patanjali,14598.21,3160,292
PROD01663,Webcam Standard,Electronics,Unbranded,4669.78,4604,224
PROD01664,Dal Pro,Grocery & Food,Tata,5525.74,135,163
PROD01665,NCERT Guide Max,Books,Bajaj,9261.09,3381,381
PROD01666,Shirt Elite,Clothing,Noise,17776.4,4529,15
PROD01667,Novel Pro,Books,Marico,7646.2,1674,55
PROD01668,Dry Fruits Max,Grocery & Food,OnePlus,8245.27,2988,95
PROD01669,Tablet Lite,Electronics,FabIndia,19987.3,4525,50
PROD01670,Self Help Book Plus,Books,W for Woman,22836.47,4108,238
PROD01671,Speaker Max,Electronics,Patanjali,21006.81,2784,96
PROD01672,Non-stick Pan Lite,Home & Kitchen,Boat,4660.06,663,132
PROD01673,Cricket Bat Elite,Sports & Fitness,Bata,11469.46,4859,98
PROD01674,Pressure Cooker Standard,Home & Kitchen,Tata,17593.33,2118,111
PROD01675,Atta Lite,Grocery & Food,FabIndia,17817.7,4739,167
PROD01676,Cycling Helmet Pro,Sports & Fitness,Whirlpool,9950.13,1197,242
PROD01677,Honey Max,Grocery & Food,Samsung India,10541.27,2965,160
PROD01678,Tracksuit Plus,Clothing,Amul,14453.23,1207,246
PROD01679,Tablet Plus,Electronics,Noise,16964.87,2014,379
PROD01680,Earbuds Plus,Electronics,Unbranded,1881.79,3713,188
PROD01681,Webcam Lite,Electronics,Havells,16134.72,1540,259
PROD01682,Lipstick Max,Beauty & Personal,Boat,12829.66,4718,63
PROD01683,Tracksuit Max,Clothing,Boat,996.98,1680,91
PROD01684,Lipstick Max,Beauty & Personal,Tata,1535.93,2589,411
PROD01685,Comic Lite,Books,Bajaj,5023.54,4642,496
PROD01686,Jeans Plus,Clothing,Wildcraft,8920.72,3970,107
PROD01687,Cricket Bat Standard,Sports & Fitness,Unbranded,19030.56,3295,282
PROD01688,Power Bank Plus,Electronics,Reliance,7902.14,903,117
PROD01689,Kurta Lite,Clothing,Tata,19095.9,995,383
PROD01690,Shampoo Standard,Beauty & Personal,OnePlus,12469.46,4846,20
PROD01691,Shampoo Lite,Beauty & Personal,Havells,5271.5,1592,418
PROD01692,Face Cream Pro,Beauty & Personal,Godrej,19434.82,1728,39
PROD01693,Yoga Mat Max,Sports & Fitness,Bata,18067.86,1347,206
PROD01694,Competitive Exam Book Lite,Books,Amul,947.81,1990,265
PROD01695,Pressure Cooker Lite,Home & Kitchen,FabIndia,18385.82,2418,19
PROD01696,Dry Fruits Plus,Grocery & Food,Wildcraft,16729.78,1404,0
PROD01697,Spice Set Lite,Grocery & Food,FabIndia,9417.49,2589,470
PROD01698,Charger Max,Electronics,Patanjali,15752.02,2625,463
PROD01699,Dry Fruits Max,Grocery & Food,Tata,3830.4,4563,398
PROD01700,Board Game Lite,Toys & Baby,Wildcraft,14712.78,3073,101
PROD01701,Dumbbell Plus,Sports & Fitness,Amul,4356.7,4860,312
PROD01702,Shirt Standard,Clothing,W for Woman,2864.28,4277,360
PROD01703,Water Bottle Standard,Home & Kitchen,FabIndia,5058.76,3955,422
PROD01704,Remote Car Elite,Toys & Baby,Reliance,3077.32,327,479
PROD01705,Laptop Pro,Electronics,Samsung India,3136.15,61,353
PROD01706,Cricket Bat Pro,Sports & Fitness,Amul,22086.79,502,124
PROD01707,Lehenga Elite,Clothing,Dabur,22481.59,1833,482
PROD01708,Non-stick Pan Pro,Home & Kitchen,Bajaj,18364.1,1219,327
PROD01709,Charger Pro,Electronics,Bajaj,19566.63,274,494
PROD01710,Pickle Pro,Grocery & Food,Reliance,9032.96,2291,455
PROD01711,Earbuds Lite,Electronics,Godrej,13621.78,4552,49
PROD01712,Hair Oil Max,Beauty & Personal,Samsung India,20376.2,2589,0
PROD01713,Self Help Book Max,Books,Havells,12252.73,4306,248
PROD01714,Puzzle Pro,Toys & Baby,Unbranded,18436.08,4977,38
PROD01715,Atlas Lite,Books,Havells,10613.18,3881,290
PROD01716,Green Tea Elite,Grocery & Food,W for Woman,8687.76,3438,69
PROD01717,Cycling Helmet Elite,Sports & Fitness,Patanjali,21178.5,2337,246
PROD01718,Yoga Mat Lite,Sports & Fitness,Peter England,8348.73,2111,410
PROD01719,Atta Max,Grocery & Food,Havells,11915.32,3685,403
PROD01720,T-Shirt Standard,Clothing,Noise,2746.94,2887,339
PROD01721,Tiffin Box Lite,Home & Kitchen,Samsung India,12770.9,2759,0
PROD01722,Gym Gloves Elite,Sports & Fitness,Unbranded,15161.39,494,263
PROD01723,Charger Max,Electronics,Samsung India,9795.88,4154,3
PROD01724,Compact Pro,Beauty & Personal,Havells,16184.19,2589,43
PROD01725,Gym Gloves Lite,Sports & Fitness,FabIndia,11060.31,4519,6
PROD01726,Compact Plus,Beauty & Personal,W for Woman,10684.94,814,422
PROD01727,Green Tea Pro,Grocery & Food,Peter England,10594.09,2589,128
PROD01728,Honey Pro,Grocery & Food,Samsung India,21495.31,1368,190
PROD01729,Non-stick Pan Elite,Home & Kitchen,Havells,18204.72,3628,0
PROD01730,Lehenga Max,Clothing,Unbranded,11442.82,1306,20
PROD01731,Yoga Mat Standard,Sports & Fitness,Boat,15984.87,1675,305
PROD01732,Face Cream Pro,Beauty & Personal,Bajaj,20600.7,3169,54
PROD01733,Saree Plus,Clothing,Godrej,11425.57,408,290
PROD01734,Saree Plus,Clothing,Havells,21114.57,3682,252
PROD01735,Jacket Max,Clothing,Bata,4468.1,3330,400
PROD01736,Drawing Kit Elite,Toys & Baby,Dabur,14842.66,86,189
PROD01737,Smart TV Elite,Electronics,FabIndia,9033.1,4762,138
PROD01738,Kurta Plus,Clothing,Dabur,2525.83,2357,353
PROD01739,Cycling Helmet Standard,Sports & Fitness,Samsung India,22298.0,1664,250
PROD01740,Water Bottle Standard,Home & Kitchen,Boat,12265.19,4565,483
PROD01741,Charger Lite,Electronics,Boat,13534.62,4389,128
PROD01742,Lehenga Pro,Clothing,Dabur,12961.67,3994,54
PROD01743,Cushion Cover Elite,Home & Kitchen,Havells,13590.4,4989,233
PROD01744,Organic Ghee Max,Grocery & Food,Unbranded,14667.52,2767,86
PROD01745,Pressure Cooker Pro,Home & Kitchen,Amul,21794.01,2774,119
PROD01746,Laptop Elite,Electronics,Marico,23695.24,1226,302
PROD01747,Atta Standard,Grocery & Food,Godrej,15502.57,2322,329
PROD01748,Water Bottle Lite,Home & Kitchen,Amul,9428.99,333,143
PROD01749,Speaker Standard,Electronics,Wildcraft,12898.77,4151,193
PROD01750,Cycling Helmet Plus,Sports & Fitness,Noise,17586.44,3052,71
PROD01751,Face Cream Pro,Beauty & Personal,Noise,13251.63,3600,161
