product_id,product_name,product_category,brand,unit_price,weight_grams,stock_qty
PROD00743,Webcam Pro,Electronics,Godrej,19100.07,327.0,204.0
PROD00744,Smart Watch Standard,Electronics,Dabur,22322.17,530.0,268.0
PROD00745,Lehenga Max,Clothing,Dabur,17166.68,973.0,11.0
PROD00746,Saree Lite,Clothing,Whirlpool,2435.83,4949.0,151.0
PROD00747,Comic Pro,Books,Godrej,23679.13,1518.0,478.0
PROD00748,Smart Watch Plus,Electronics,Bata,192.0,1587.0,154.0
PROD00749,Puzzle Lite,Toys & Baby,Godrej,18819.49,996.0,434.0
PROD00750,Water Bottle Lite,Home & Kitchen,Samsung India,24558.71,4051.0,247.0
PROD00751,Gym Gloves Standard,Sports & Fitness,Bata,22362.97,417.0,365.0
PROD00752,Self Help Book Standard,Books,Reliance,17915.81,3238.0,297.0
PROD00753,Non-stick Pan Pro,Home & Kitchen,Peter England,13145.19,3237.0,409.0
PROD00754,NCERT Guide Pro,Books,Marico,24987.33,277.0,300.0
PROD00755,Speaker Max,Electronics,Noise,15648.01,,436.0
PROD00756,Water Bottle Pro,Home & Kitchen,Whirlpool,20772.47,2562.0,
PROD00757,Compact Pro,Beauty & Personal,Whirlpool,4580.45,2566.0,495.0
PROD00758,Water Bottle Max,Home & Kitchen,OnePlus,16014.8,310.0,182.0
PROD00759,Saree Pro,Clothing,Patanjali,382.06,497.0,13.0
PROD00760,Competitive Exam Book Plus,Books,Noise,20215.29,4326.0,101.0
PROD00761,Curtain Pro,Home & Kitchen,OnePlus,10346.87,4043.0,291.0
PROD00762,Cookbook Elite,Books,Godrej,6484.76,3387.0,177.0
PROD00763,Protein Bar Elite,Grocery & Food,Tata,6508.13,2494.0,73.0
PROD00764,Charger Elite,Electronics,Marico,24494.99,1066.0,319.0
PROD00765,Skipping Rope Pro,Sports & Fitness,OnePlus,21658.43,2684.0,
PROD00766,Tablet Pro,Electronics,Tata,19727.08,3037.0,141.0
PROD00767,Cycling Helmet Standard,Sports & Fitness,FabIndia,12655.41,196.0,
PROD00768,Dupatta Max,Clothing,W for Woman,10006.44,2785.0,1.0
PROD00769,Face Wash Lite,Beauty & Personal,OnePlus,14793.17,957.0,473.0
PROD00770,Tracksuit Lite,Clothing,Peter England,13654.76,389.0,80.0
PROD00771,Pressure Cooker Max,Home & Kitchen,Dabur,22177.98,2947.0,247.0
PROD00772,Comic Plus,Books,Tata,24327.62,4005.0,416.0
PROD00773,Badminton Racket Plus,Sports & Fitness,Bajaj,23278.03,1777.0,303.0
PROD00774,T-Shirt Pro,Clothing,,19211.63,823.0,446.0
PROD00775,Charger Pro,Electronics,Amul,10164.75,4662.0,128.0
PROD00776,Cycling Helmet Standard,Sports & Fitness,Peter England,19044.61,3799.0,361.0
PROD00777,Bedsheet Max,Home & Kitchen,OnePlus,19506.89,3517.0,292.0
PROD00778,Tablet Lite,Electronics,Samsung India,4289.94,1839.0,175.0
PROD00779,Children Book Max,Books,Whirlpool,20482.68,1652.0,385.0
PROD00780,Curtain Elite,Home & Kitchen,Peter England,22808.09,464.0,397.0
PROD00781,Cookbook Lite,Books,Whirlpool,18794.02,183.0,222.0
PROD00782,Smart Watch Pro,Electronics,Bajaj,17038.94,771.0,491.0
PROD00783,Mixer Grinder Standard,Home & Kitchen,Wildcraft,5477.65,3672.0,490.0
PROD00784,Sunscreen Max,Beauty & Personal,Marico,15960.72,368.0,245.0
PROD00785,Tablet Lite,Electronics,,15790.81,3485.0,155.0
PROD00786,Yoga Mat Standard,Sports & Fitness,Bajaj,9407.98,3191.0,424.0
PROD00787,Smart Watch Pro,Electronics,Dabur,2864.33,463.0,17.0
PROD00788,Lehenga Pro,Clothing,Wildcraft,10876.09,222.0,335.0
PROD00789,Bedsheet Elite,Home & Kitchen,Bajaj,23021.77,887.0,313.0
PROD00790,Compact Elite,Beauty & Personal,Whirlpool,19542.27,3536.0,394.0
PROD00791,Tracksuit Max,Clothing,Reliance,8887.57,3659.0,455.0
PROD00792,Lehenga Max,Clothing,W for Woman,4940.33,4728.0,162.0
PROD00793,Remote Car Max,Toys & Baby,Tata,11540.64,4718.0,
PROD00794,Serum Pro,Beauty & Personal,Godrej,18962.34,,175.0
PROD00795,Children Book Max,Books,OnePlus,17145.68,2159.0,415.0
PROD00796,Kurta Standard,Clothing,Samsung India,22082.32,2962.0,71.0
PROD00797,Shampoo Max,Beauty & Personal,Marico,7821.36,833.0,186.0
PROD00798,Cookbook Pro,Books,Reliance,12385.41,2671.0,251.0
PROD00799,Saree Standard,Clothing,Dabur,6467.86,1929.0,171.0
PROD00800,Dupatta Plus,Clothing,,19344.11,3502.0,306.0
PROD00801,Bedsheet Lite,Home & Kitchen,Godrej,10529.32,2024.0,493.0
PROD00802,Organic Ghee Pro,Grocery & Food,Samsung India,10735.24,2368.0,98.0
PROD00803,Sports Shoes Elite,Sports & Fitness,Wildcraft,20376.46,3000.0,267.0
PROD00804,Gym Gloves Elite,Sports & Fitness,Amul,18259.4,457.0,249.0
PROD00805,Water Bottle Elite,Home & Kitchen,Whirlpool,11820.32,2595.0,497.0
PROD00806,Spice Set Standard,Grocery & Food,Amul,9444.88,3110.0,108.0
PROD00807,Non-stick Pan Standard,Home & Kitchen,Marico,17224.05,4212.0,145.0
PROD00808,Webcam Standard,Electronics,W for Woman,23561.88,3638.0,95.0
PROD00809,Face Wash Elite,Beauty & Personal,Bajaj,10642.69,4892.0,473.0
PROD00810,Children Book Pro,Books,Wildcraft,1020.93,2981.0,165.0
PROD00811,Smart TV Standard,Electronics,Amul,21975.26,3195.0,244.0
PROD00812,Laptop Lite,Electronics,Marico,4200.77,2033.0,325.0
PROD00813,Protein Bar Pro,Grocery & Food,Bata,22541.27,2473.0,140.0
PROD00814,Sports Shoes Max,Sports & Fitness,Tata,20746.13,3298.0,390.0
PROD00815,Curtain Elite,Home & Kitchen,Wildcraft,16508.14,2309.0,227.0
PROD00816,Jeans Pro,Clothing,Bajaj,21154.47,769.0,374.0
PROD00817,Smart Watch Standard,Electronics,Reliance,6530.63,1392.0,454.0
PROD00818,Cycling Helmet Lite,Sports & Fitness,Boat,21402.03,4509.0,250.0
PROD00819,Non-stick Pan Max,Home & Kitchen,Dabur,14061.74,2721.0,495.0
PROD00820,Spice Set Standard,Grocery & Food,Reliance,4469.09,4920.0,331.0
PROD00821,Charger Plus,Electronics,Reliance,6400.22,403.0,290.0
PROD00822,Jeans Pro,Clothing,Bata,19755.81,339.0,1.0
PROD00823,Mixer Grinder Plus,Home & Kitchen,Tata,21075.03,4480.0,450.0
PROD00824,Compact Plus,Beauty & Personal,Havells,21874.47,2026.0,484.0
PROD00825,Kajal Max,Beauty & Personal,Boat,4649.46,4603.0,340.0
PROD00826,Salwar Suit Pro,Clothing,Havells,22554.44,2973.0,477.0
PROD00827,Water Bottle Plus,Home & Kitchen,Noise,12369.7,,218.0
PROD00828,Power Bank Plus,Electronics,Amul,24829.61,3718.0,154.0
PROD00829,Tiffin Box Standard,Home & Kitchen,,11936.6,945.0,266.0
PROD00830,Tablet Max,Electronics,Peter England,6339.75,1784.0,209.0
PROD00831,Action Figure Pro,Toys & Baby,Peter England,1540.34,4508.0,262.0
PROD00832,Compact Plus,Beauty & Personal,FabIndia,16640.23,,129.0
PROD00833,Smart Watch Plus,Electronics,Patanjali,173.53,1351.0,57.0
PROD00834,Novel Elite,Books,Wildcraft,20907.42,3240.0,345.0
PROD00835,Dal Elite,Grocery & Food,Noise,7802.84,3883.0,199.0
PROD00836,Mixer Grinder Elite,Home & Kitchen,Bajaj,16662.32,2306.0,343.0
PROD00837,Bedsheet Elite,Home & Kitchen,Samsung India,12517.15,1646.0,440.0
PROD00838,Non-stick Pan Max,Home & Kitchen,Havells,16446.72,4630.0,0.0
PROD00839,Comic Pro,Books,Noise,1375.8,185.0,51.0
PROD00840,Yoga Mat Plus,Sports & Fitness,Amul,4958.56,3329.0,111.0
PROD00841,Smart TV Lite,Electronics,W for Woman,22335.95,4956.0,430.0
PROD00842,Speaker Standard,Electronics,Bata,10466.53,3810.0,351.0
PROD00843,Lipstick Max,Beauty & Personal,,14154.5,3448.0,
PROD00844,Organic Ghee Max,Grocery & Food,Marico,11452.86,4826.0,465.0
PROD00845,Competitive Exam Book Lite,Books,Amul,22773.9,1556.0,289.0
PROD00846,Remote Car Plus,Toys & Baby,Amul,5025.78,1765.0,228.0
PROD00847,Puzzle Lite,Toys & Baby,W for Woman,20979.8,3086.0,366.0
PROD00848,Mixer Grinder Lite,Home & Kitchen,Tata,1548.01,3560.0,134.0
PROD00849,Salwar Suit Pro,Clothing,Samsung India,21438.77,18445.46,278.0
PROD00850,Face Cream Pro,Beauty & Personal,Havells,22576.95,3614.0,208.0
PROD00851,Lego Set Pro,Toys & Baby,Amul,19754.8,4555.0,439.0
PROD00852,Board Game Pro,Toys & Baby,Tata,6963.28,214.0,
PROD00853,Jeans Plus,Clothing,Tata,2896.2,4587.0,381.0
PROD00854,Tiffin Box Lite,Home & Kitchen,,12545.39,2604.0,190.0
PROD00855,Face Cream Plus,Beauty & Personal,Havells,16661.33,2272.0,201.0
PROD00856,Tracksuit Elite,Clothing,Bajaj,20488.01,2484.0,151.0
PROD00857,Lego Set Plus,Toys & Baby,Boat,12671.78,3044.0,170.0
PROD00858,Comic Pro,Books,Reliance,13688.06,1663.0,172.0
PROD00859,Lehenga Pro,Clothing,Whirlpool,23403.76,4436.0,411.0
PROD00860,Kurta Lite,Clothing,Tata,1241.09,1821.0,350.0
PROD00861,Body Lotion Pro,Beauty & Personal,Samsung India,8006.6,1323.0,355.0
PROD00862,Smart TV Standard,Electronics,Dabur,10981.19,1643.0,286.0
PROD00863,Honey Elite,Grocery & Food,Samsung India,16004.79,3973.0,437.0
PROD00864,Curtain Standard,Home & Kitchen,W for Woman,2420.41,17549.55,160.0
PROD00865,Puzzle Lite,Toys & Baby,Dabur,21876.65,4044.0,447.0
PROD00866,Body Lotion Standard,Beauty & Personal,FabIndia,7943.38,1013.0,159.0
PROD00867,Shampoo Lite,Beauty & Personal,Peter England,111262.53,260.0,202.0
PROD00868,Yoga Mat Pro,Sports & Fitness,Samsung India,14807.35,613.0,458.0
PROD00869,Novel Pro,Books,Peter England,3555.77,4129.0,131.0
PROD00870,Cushion Cover Plus,Home & Kitchen,Samsung India,8284.0,,325.0
PROD00871,Badminton Racket Max,Sports & Fitness,Wildcraft,21552.46,3827.0,159.0
PROD00872,Comic Standard,Books,,19743.3,2252.0,217.0
PROD00873,Tiffin Box Plus,Home & Kitchen,Tata,7061.01,1801.0,287.0
PROD00874,Cookbook Pro,Books,Dabur,10520.96,,166.0
PROD00875,Mixer Grinder Pro,Home & Kitchen,,12715.78,2165.0,489.0
PROD00876,Dumbbell Plus,Sports & Fitness,Amul,14196.02,4447.0,284.0
PROD00877,Lego Set Elite,Toys & Baby,Peter England,7544.32,4896.0,
PROD00878,Serum Lite,Beauty & Personal,OnePlus,13374.8,4295.0,450.0
PROD00879,Tiffin Box Elite,Home & Kitchen,,19341.62,2694.0,111.0
PROD00880,Cookbook Pro,Books,Havells,17164.23,,159.0
PROD00881,Power Bank Pro,Electronics,Tata,23775.08,4991.0,232.0
PROD00882,Action Figure Lite,Toys & Baby,Whirlpool,6003.23,389.0,269.0
PROD00883,T-Shirt Pro,Clothing,Tata,16971.0,1683.0,23.0
PROD00884,Pressure Cooker Max,Home & Kitchen,W for Woman,23743.8,3154.0,416.0
PROD00885,Smartphone Pro,Electronics,Patanjali,2446.95,3194.0,481.0
PROD00886,Dumbbell Lite,Sports & Fitness,Amul,14068.9,2267.0,222.0
PROD00887,Novel Pro,Books,Dabur,24609.58,4862.0,497.0
PROD00888,Non-stick Pan Lite,Home & Kitchen,Marico,1581.71,2494.0,408.0
PROD00889,Comic Standard,Books,Bajaj,9104.5,2280.0,373.0
PROD00890,Webcam Lite,Electronics,,2169.74,2166.0,456.0
PROD00891,Sunscreen Pro,Beauty & Personal,Tata,14664.49,,23.0
PROD00892,Tracksuit Plus,Clothing,Havells,21324.53,482.0,293.0
PROD00893,Yoga Mat Plus,Sports & Fitness,Boat,6085.47,867.0,69.0
PROD00894,Remote Car Plus,Toys & Baby,Samsung India,5144.85,,53.0
PROD00895,Tablet Plus,Electronics,Noise,13274.68,3941.0,292.0
PROD00896,Tiffin Box Standard,Home & Kitchen,Marico,8915.77,3189.0,188.0
PROD00897,Tablet Lite,Electronics,Marico,20660.44,1049.0,368.0
PROD00898,Action Figure Standard,Toys & Baby,Reliance,3391.41,,437.0
PROD00899,Bedsheet Lite,Home & Kitchen,,22864.93,,112.0
PROD00900,Saree Pro,Clothing,Godrej,20276.96,4619.0,39.0
PROD00901,Badminton Racket Lite,Sports & Fitness,Reliance,426.06,4022.0,13.0
PROD00902,Self Help Book Standard,Books,Havells,6996.4,2659.0,166.0
PROD00903,Kajal Max,Beauty & Personal,,22843.21,2024.0,147.0
PROD00904,Serum Standard,Beauty & Personal,Marico,21386.35,3320.0,93.0
PROD00905,Spice Set Elite,Grocery & Food,Whirlpool,12349.76,279.0,262.0
PROD00906,Earbuds Plus,Electronics,Samsung India,13704.73,4323.0,214.0
PROD00907,Smart Watch Standard,Electronics,Peter England,2065.37,1675.0,
PROD00908,Puzzle Plus,Toys & Baby,Tata,20004.26,4914.0,51.0
PROD00909,Green Tea Elite,Grocery & Food,Bata,1953.98,2076.0,63.0
PROD00910,Mixer Grinder Pro,Home & Kitchen,Wildcraft,16114.34,2852.0,189.0
PROD00911,Cushion Cover Pro,Home & Kitchen,Marico,2890.68,2428.0,232.0
PROD00912,Water Bottle Plus,Home & Kitchen,Dabur,10869.48,4689.0,20.0
PROD00913,Shampoo Pro,Beauty & Personal,Dabur,9032.29,1229.0,449.0
PROD00914,Compact Elite,Beauty & Personal,Tata,10398.68,164.0,282.0
PROD00915,Salwar Suit Pro,Clothing,,14456.23,187.0,447.0
PROD00916,Bedsheet Lite,Home & Kitchen,Noise,3551.55,3894.0,285.0
PROD00917,Salwar Suit Lite,Clothing,Dabur,5614.36,888.0,84.0
PROD00918,Earbuds Max,Electronics,Samsung India,2680.59,2735.0,165.0
PROD00919,Charger Max,Electronics,Godrej,16340.52,2834.0,342.0
PROD00920,Smart Watch Lite,Electronics,FabIndia,1370.55,1016.0,98.0
PROD00921,Earbuds Max,Electronics,Boat,16475.96,4083.0,20.0
PROD00922,Mixer Grinder Max,Home & Kitchen,OnePlus,24325.09,2602.0,293.0
PROD00923,Earbuds Lite,Electronics,Patanjali,22234.64,1443.0,478.0
PROD00924,Drawing Kit Max,Toys & Baby,Marico,8188.04,3651.0,369.0
PROD00925,Body Lotion Standard,Beauty & Personal,Marico,5406.84,2367.0,72.0
PROD00926,Sunscreen Max,Beauty & Personal,Peter England,24009.29,1436.0,211.0
PROD00927,Badminton Racket Plus,Sports & Fitness,Noise,11122.03,1924.0,416.0
PROD00928,Cricket Bat Standard,Sports & Fitness,Peter England,8841.44,4550.0,183.0
PROD00929,Tablet Plus,Electronics,Amul,3194.09,,236.0
PROD00930,Charger Plus,Electronics,,4204.76,3919.0,335.0
PROD00931,Atta Lite,Grocery & Food,W for Woman,18555.04,3412.0,95.0
PROD00932,Bedsheet Lite,Home & Kitchen,Amul,5073.99,3684.0,82.0
PROD00933,Speaker Plus,Electronics,Dabur,4515.44,1000.0,81.0
PROD00934,Smart Watch Pro,Electronics,Havells,8088.73,2923.0,283.0
PROD00935,Puzzle Pro,Toys & Baby,Reliance,22836.69,3960.0,250.0
PROD00936,Lehenga Standard,Clothing,Bata,14753.68,2083.0,470.0
PROD00937,Mixer Grinder Elite,Home & Kitchen,Whirlpool,19386.06,2877.0,441.0
PROD00938,Skipping Rope Elite,Sports & Fitness,FabIndia,17985.56,1447.0,313.0
PROD00939,Spice Set Elite,Grocery & Food,Marico,23748.64,,96.0
PROD00940,Power Bank Max,Electronics,Bata,17274.56,3873.0,456.0
PROD00941,NCERT Guide Elite,Books,Patanjali,3173.41,490.0,305.0
PROD00942,Dal Standard,Grocery & Food,Patanjali,5091.18,3064.0,467.0
PROD00943,Smart Watch Pro,Electronics,Reliance,17584.96,3230.0,19.0
PROD00944,Power Bank Standard,Electronics,Noise,5413.6,1603.0,463.0
PROD00945,Smart TV Pro,Electronics,Havells,20674.5,3696.0,383.0
PROD00946,NCERT Guide Max,Books,W for Woman,21996.68,861.0,164.0
PROD00947,Tiffin Box Plus,Home & Kitchen,Patanjali,10388.11,3110.0,79.0
PROD00948,Sunscreen Plus,Beauty & Personal,Noise,9588.14,544.0,74.0
PROD00949,Competitive Exam Book Elite,Books,FabIndia,3062.43,2415.0,289.0
PROD00950,Cycling Helmet Plus,Sports & Fitness,Havells,23447.57,1759.0,269.0
PROD00951,Comic Max,Books,Peter England,12202.14,3907.0,213.0
PROD00952,Green Tea Standard,Grocery & Food,,17715.04,1414.0,275.0
PROD00953,NCERT Guide Max,Books,Noise,3983.15,960.0,
PROD00954,Smartphone Pro,Electronics,Dabur,13510.77,1832.0,
PROD00955,Kurta Elite,Clothing,Boat,19439.44,1463.0,196.0
PROD00956,Body Lotion Pro,Beauty & Personal,Peter England,14966.75,2669.0,220.0
PROD00957,Yoga Mat Pro,Sports & Fitness,Boat,9526.43,2972.0,108.0
PROD00958,Badminton Racket Max,Sports & Fitness,Amul,15391.43,2691.0,187.0
PROD00959,Atta Pro,Grocery & Food,Peter England,24888.19,,149.0
PROD00960,Non-stick Pan Plus,Home & Kitchen,Dabur,17081.65,2736.0,41.0
PROD00961,Smart Watch Max,Electronics,Whirlpool,12601.88,4079.0,197.0
PROD00962,Green Tea Standard,Grocery & Food,Patanjali,21390.66,1191.0,410.0
PROD00963,Cushion Cover Elite,Home & Kitchen,Samsung India,11796.81,3873.0,122.0
PROD00964,Smart Watch Standard,Electronics,Samsung India,11330.74,1547.0,15.0
PROD00965,Atlas Elite,Books,Samsung India,13958.29,1117.0,444.0
PROD00966,Cycling Helmet Elite,Sports & Fitness,Dabur,8041.93,4289.0,462.0
PROD00967,Competitive Exam Book Standard,Books,Patanjali,1831.97,4273.0,342.0
PROD00968,Green Tea Pro,Grocery & Food,FabIndia,9456.71,1841.0,430.0
PROD00969,Salwar Suit Standard,Clothing,FabIndia,18271.76,3689.0,186.0
PROD00970,Charger Elite,Electronics,Whirlpool,12213.69,,20.0
PROD00971,Action Figure Pro,Toys & Baby,Peter England,21372.81,4694.0,383.0
PROD00972,Shirt Standard,Clothing,Peter England,4594.34,3395.0,291.0
PROD00973,Kajal Plus,Beauty & Personal,Peter England,5589.4,1935.0,125.0
PROD00974,Dupatta Lite,Clothing,,16124.54,2605.0,105.0
PROD00975,Puzzle Lite,Toys & Baby,Godrej,20469.68,4048.0,264.0
PROD00976,Lego Set Pro,Toys & Baby,Bata,17401.94,158.0,
PROD00977,Laptop Elite,Electronics,W for Woman,11127.02,2678.0,426.0
PROD00978,Charger Max,Electronics,Noise,22086.06,26695.57,277.0
PROD00979,Spice Set Pro,Grocery & Food,Bajaj,16902.51,2455.0,214.0
PROD00980,Hair Oil Plus,Beauty & Personal,Patanjali,20877.76,226.0,295.0
PROD00981,Laptop Plus,Electronics,Noise,22600.24,3417.0,304.0
PROD00982,Salwar Suit Max,Clothing,Whirlpool,13270.9,513.0,238.0
PROD00983,Water Bottle Lite,Home & Kitchen,Tata,14728.14,,415.0
PROD00984,Baby Rattle Lite,Toys & Baby,Marico,16687.88,109.0,482.0
PROD00985,Webcam Plus,Electronics,Reliance,24307.85,955.0,103.0
PROD00986,Compact Max,Beauty & Personal,Whirlpool,20158.47,4092.0,331.0
PROD00987,Smart Watch Pro,Electronics,Wildcraft,920.5,2701.0,58.0
PROD00988,Non-stick Pan Pro,Home & Kitchen,Bajaj,10757.56,3535.0,10.0
PROD00989,Compact Standard,Beauty & Personal,FabIndia,21723.01,3146.0,317.0
PROD00990,Charger Elite,Electronics,Samsung India,956.54,76.0,87.0
PROD00991,Kurta Elite,Clothing,Reliance,15773.18,4781.0,89.0
PROD00992,Lipstick Elite,Beauty & Personal,OnePlus,23626.88,659.0,279.0
PROD00993,Smart TV Lite,Electronics,,7830.71,2702.0,61.0
PROD00994,Gym Gloves Elite,Sports & Fitness,Whirlpool,18066.83,1090.0,306.0
PROD00995,Cricket Bat Pro,Sports & Fitness,Marico,7821.53,3852.0,331.0
PROD00996,Competitive Exam Book Standard,Books,Marico,16018.14,4475.0,266.0
PROD00997,Dupatta Standard,Clothing,Boat,23414.14,247.0,422.0
PROD00998,Non-stick Pan Standard,Home & Kitchen,FabIndia,9254.36,,94.0
PROD00999,Gym Gloves Max,Sports & Fitness,Havells,24004.88,,121.0
PROD01000,Action Figure Pro,Toys & Baby,Bajaj,9584.73,1346.0,133.0
PROD01001,Sunscreen Lite,Beauty & Personal,Boat,9825.82,2898.0,425.0
PROD01002,Yoga Mat Lite,Sports & Fitness,Amul,19115.86,3376.0,442.0
PROD01003,Dupatta Lite,Clothing,Whirlpool,9051.75,3695.0,101.0
PROD01004,Tracksuit Standard,Clothing,Whirlpool,8228.84,3394.0,115.0
PROD01005,Hair Oil Plus,Beauty & Personal,Bajaj,4679.73,2212.0,269.0
PROD01006,Badminton Racket Pro,Sports & Fitness,Boat,2269.0,447.0,429.0
PROD01007,Tiffin Box Plus,Home & Kitchen,FabIndia,20948.71,4023.0,462.0
PROD01008,Pickle Elite,Grocery & Food,Godrej,11923.88,4813.0,121.0
PROD01009,Action Figure Standard,Toys & Baby,Patanjali,16292.25,,145.0
PROD01010,Cycling Helmet Standard,Sports & Fitness,Havells,11975.48,3279.0,225.0
PROD01011,Curtain Pro,Home & Kitchen,Peter England,9387.7,2413.0,198.0
PROD01012,Jeans Pro,Clothing,Havells,10243.88,1501.0,66.0
PROD01013,Honey Pro,Grocery & Food,,2030.23,2161.0,41.0
PROD01014,Curtain Max,Home & Kitchen,OnePlus,16863.16,1541.0,258.0
PROD01015,Hair Oil Standard,Beauty & Personal,Dabur,12830.17,2927.0,122.0
PROD01016,Honey Elite,Grocery & Food,,1701.31,998.0,10.0
PROD01017,Novel Pro,Books,,15730.98,276.0,85.0
PROD01018,Cricket Bat Plus,Sports & Fitness,Tata,5279.2,4536.0,394.0
PROD01019,Tablet Pro,Electronics,Tata,3503.32,240.0,443.0
PROD01020,Cycling Helmet Standard,Sports & Fitness,W for Woman,24426.44,3387.0,332.0
PROD01021,Jacket Elite,Clothing,OnePlus,2021.37,3142.0,269.0
PROD01022,Skipping Rope Lite,Sports & Fitness,Tata,18259.63,1423.0,307.0
PROD01023,Smartphone Plus,Electronics,Whirlpool,17439.27,211.0,306.0
PROD01024,Self Help Book Max,Books,W for Woman,13066.18,,325.0
PROD01025,Cookbook Max,Books,Reliance,2180.68,3304.0,269.0
PROD01026,NCERT Guide Plus,Books,W for Woman,7339.69,4725.0,336.0
PROD01027,Compact Standard,Beauty & Personal,,4072.98,2440.0,170.0
PROD01028,Body Lotion Lite,Beauty & Personal,Amul,24586.49,2898.0,205.0
PROD01029,Shampoo Elite,Beauty & Personal,Samsung India,2520.33,3519.0,64.0
PROD01030,Dumbbell Lite,Sports & Fitness,W for Woman,119614.78,1459.0,247.0
PROD01031,Remote Car Max,Toys & Baby,Samsung India,5509.16,4404.0,399.0
PROD01032,Self Help Book Pro,Books,Peter England,19627.3,101.0,199.0
PROD01033,Bedsheet Elite,Home & Kitchen,Bajaj,21104.93,3779.0,232.0
PROD01034,Smart Watch Standard,Electronics,Whirlpool,17552.33,2644.0,274.0
PROD01035,Cookbook Standard,Books,Tata,10859.19,4646.0,68.0
PROD01036,Tracksuit Pro,Clothing,Bajaj,19786.23,,229.0
PROD01037,Cushion Cover Pro,Home & Kitchen,Amul,16942.8,1593.0,210.0
PROD01038,Smart Watch Lite,Electronics,Boat,24841.03,2902.0,10.0
PROD01039,Sports Shoes Plus,Sports & Fitness,Peter England,11006.54,1885.0,493.0
PROD01040,Lego Set Plus,Toys & Baby,Havells,4732.92,3644.0,103.0
PROD01041,Kurta Standard,Clothing,Boat,1705.72,2154.0,
PROD01042,Face Wash Pro,Beauty & Personal,Dabur,15619.47,1827.0,242.0
PROD01043,Speaker Elite,Electronics,Peter England,23366.26,2050.0,72.0
PROD01044,Body Lotion Lite,Beauty & Personal,Tata,19657.22,1398.0,308.0
PROD01045,Tablet Standard,Electronics,Dabur,18319.71,1439.0,44.0
PROD01046,Jeans Plus,Clothing,Tata,12963.06,2595.0,125.0
PROD01047,Mixer Grinder Plus,Home & Kitchen,W for Woman,4546.46,1215.0,233.0
PROD01048,Laptop Max,Electronics,Marico,6892.48,359.0,294.0
PROD01049,Jacket Plus,Clothing,FabIndia,7087.89,4902.0,490.0
PROD01050,Badminton Racket Elite,Sports & Fitness,Godrej,16641.32,1034.0,394.0
PROD01051,Laptop Pro,Electronics,Amul,21415.02,1856.0,394.0
PROD01052,Honey Elite,Grocery & Food,Tata,3464.26,576.0,363.0
PROD01053,Kajal Max,Beauty & Personal,Patanjali,879.85,3591.0,438.0
PROD01054,Pressure Cooker Plus,Home & Kitchen,Bata,12810.89,390.0,330.0
PROD01055,Gym Gloves Elite,Sports & Fitness,OnePlus,22448.88,3010.0,
PROD01056,Lipstick Elite,Beauty & Personal,Patanjali,24030.78,4158.0,132.0
PROD01057,Yoga Mat Standard,Sports & Fitness,Noise,11984.75,4845.0,350.0
PROD01058,Badminton Racket Max,Sports & Fitness,FabIndia,6280.6,1729.0,279.0
PROD01059,Remote Car Max,Toys & Baby,Dabur,19182.98,2721.0,
PROD01060,Stuffed Animal Lite,Toys & Baby,Wildcraft,4273.94,,352.0
PROD01061,Stuffed Animal Elite,Toys & Baby,W for Woman,20608.04,1805.0,245.0
PROD01062,Puzzle Pro,Toys & Baby,Amul,21736.35,3995.0,90.0
PROD01063,Dumbbell Lite,Sports & Fitness,Amul,7814.01,2458.0,66.0
PROD01064,Competitive Exam Book Plus,Books,Whirlpool,4624.98,287.0,330.0
PROD01065,Children Book Plus,Books,Bata,2825.96,4581.0,
PROD01066,Lipstick Max,Beauty & Personal,Amul,15265.17,3254.0,161.0
PROD01067,Organic Ghee Pro,Grocery & Food,Amul,24546.6,1224.0,61.0
PROD01068,Webcam Elite,Electronics,FabIndia,11206.34,4603.0,179.0
PROD01069,Puzzle Max,Toys & Baby,OnePlus,6626.04,4555.0,136.0
PROD01070,Stuffed Animal Lite,Toys & Baby,Boat,20697.7,,79.0
PROD01071,Earbuds Plus,Electronics,Peter England,17846.77,4484.0,330.0
PROD01072,Dumbbell Standard,Sports & Fitness,Godrej,1892.11,4490.0,496.0
PROD01073,Atta Elite,Grocery & Food,Noise,6548.67,2853.0,450.0
PROD01074,Baby Rattle Pro,Toys & Baby,Wildcraft,9358.83,2474.0,384.0
PROD01075,Smart Watch Pro,Electronics,Tata,5452.1,2292.0,256.0
PROD01076,Pickle Lite,Grocery & Food,Marico,22077.47,1137.0,73.0
PROD01077,Speaker Elite,Electronics,Patanjali,4714.92,4648.0,302.0
PROD01078,Power Bank Standard,Electronics,FabIndia,19836.03,1783.0,342.0
PROD01079,Dupatta Max,Clothing,Wildcraft,18547.31,4108.0,199.0
PROD01080,Comic Elite,Books,Bata,351.69,134.0,393.0
PROD01081,Kajal Pro,Beauty & Personal,Bajaj,7011.65,432.0,479.0
PROD01082,Shirt Standard,Clothing,Godrej,12790.85,2115.0,210.0
PROD01083,Pressure Cooker Max,Home & Kitchen,Amul,5517.71,2514.0,240.0
PROD01084,Smart Watch Lite,Electronics,Bata,20457.17,2566.0,192.0
PROD01085,Tracksuit Standard,Clothing,Dabur,3405.44,4339.0,476.0
PROD01086,Lego Set Max,Toys & Baby,Bajaj,4205.83,,22.0
PROD01087,Cricket Bat Pro,Sports & Fitness,Noise,14730.42,2867.0,376.0
